resultID,runID,assayID,pcrChemistryID,extractID,wellLocation,sampleName,copyNumber,control,userProvidedThresholdValue,userProvidedCqValue,systemCalculatedThresholdValue,systemCalculatedCqValue,Cycle_Number1,Cycle_Number2,Cycle_Number3,Cycle_Number4,Cycle_Number5,Cycle_Number6,Cycle_Number7,Cycle_Number8,Cycle_Number9,Cycle_Number10,Cycle_Number11,Cycle_Number12,Cycle_Number13,Cycle_Number14,Cycle_Number15,Cycle_Number16,Cycle_Number17,Cycle_Number18,Cycle_Number19,Cycle_Number20,Cycle_Number21,Cycle_Number22,Cycle_Number23,Cycle_Number24,Cycle_Number25,Cycle_Number26,Cycle_Number27,Cycle_Number28,Cycle_Number29,Cycle_Number30,Cycle_Number31,Cycle_Number32,Cycle_Number33,Cycle_Number34,Cycle_Number35,Cycle_Number36,Cycle_Number37,Cycle_Number38,Cycle_Number39,Cycle_Number40,Cycle_Number41,Cycle_Number42,Cycle_Number43,Cycle_Number44,Cycle_Number45,Cycle_Number46,Cycle_Number47,Cycle_Number48,Cycle_Number49,Cycle_Number50,Cycle_Number51,Cycle_Number52,Cycle_Number53,Cycle_Number54,Cycle_Number55,Cycle_Number56,Cycle_Number57,Cycle_Number58,Cycle_Number59,Cycle_Number60,Cycle_Number61,Cycle_Number62,Cycle_Number63,Cycle_Number64,Cycle_Number65,Cycle_Number66,Cycle_Number67,Cycle_Number68,Cycle_Number69,Cycle_Number70
708,14,2,3,87,7,O6.2 N23 rep 6,,,1.530877814,40,Unable to Determine Threshold,40,0.60342875,0.590058083,0.564307417,0.513796417,0.443972417,0.347902417,0.23648075,0.145858083,0.101289417,0.09237575,0.096337417,0.09435675,0.09683275,0.09980375,0.113174083,0.124564083,0.14041075,0.135954083,0.139420417,0.136944417,0.16170475,0.182503417,0.208749417,0.220139083,0.232024083,0.242423417,0.254308417,0.270650083,0.285506083,0.29689575,0.300857417,0.309771417,0.319675417,0.331560417,0.33056975,0.342950083,0.352854083,0.360777417,0.35731075,0.35013025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,14,2,3,92,8,A NegC- rep 1,,Y,1.530877814,40,0.27505758,31.79536848,0.49245258,0.48948158,0.48700558,0.45085558,0.396877913,0.308731247,0.209194913,0.130457247,0.098764247,0.101240247,0.102725913,0.091831247,0.08836458,0.09381158,0.108667913,0.121048247,0.13342858,0.13342858,0.135409247,0.136894913,0.145313247,0.151255913,0.16016958,0.168092913,0.17453058,0.178492247,0.185920247,0.20127158,0.218603913,0.23395558,0.239897913,0.24633558,0.256734913,0.268619913,0.27505758,0.29238958,0.309721913,0.323092247,0.329034913,0.32829208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,14,2,3,92,9,A NegC- rep 2,,Y,1.530877814,40,0.1642896,16.19340756,0.6483536,0.636220933,0.621364933,0.578281933,0.5218286,0.446557267,0.3608866,0.255902933,0.1662706,0.111797933,0.0994176,0.095455933,0.0999126,0.113778267,0.130119933,0.144976267,0.160822933,0.1642896,0.1642896,0.1642896,0.175679267,0.1865736,0.195487267,0.2063816,0.214800267,0.2276756,0.2395606,0.257883267,0.2653116,0.2722446,0.276206267,0.288091267,0.301461933,0.312356267,0.3138416,0.325231267,0.336125933,0.343554267,0.341573267,0.3363736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
711,14,2,3,92,10,A NegC- rep 3,,Y,1.530877814,37.30407265,1.881384943,37.73325408,0.271900659,0.269573721,0.262789949,0.224312844,0.165037072,0.082981634,-0.019872471,-0.122231242,-0.193391681,-0.210574786,-0.204483224,-0.197896662,-0.1893291,-0.165410539,-0.14495831,-0.125001082,-0.105043854,-0.092514625,-0.083452063,-0.078846168,-0.062850607,-0.042893378,-0.02293615,-0.004464588,0.00855964,0.023564869,0.041046097,0.065460325,0.081950887,0.099432115,0.119884344,0.151726572,0.197929801,0.271369362,0.400271924,0.655451819,1.109704714,1.881384943,3.116578171,3.810511066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
712,14,2,3,93,11,O NegC- rep 1,,Y,1.530877814,40,Unable to Determine Threshold,40,0.46134417,0.454411337,0.444012003,0.408852337,0.35685567,0.286041003,0.20334167,0.136984003,0.096872337,0.089939337,0.09340567,0.09835767,0.106776337,0.123613337,0.139955337,0.156297003,0.174124337,0.181552337,0.18947567,0.193437337,0.208293337,0.221664003,0.23255867,0.243453337,0.24691967,0.252367003,0.256824003,0.271185003,0.27564167,0.284555337,0.289012003,0.301392337,0.30931567,0.315258337,0.313277337,0.322191003,0.329619003,0.334076003,0.329619003,0.32392417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713,14,2,3,93,12,O NegC- rep 2,,Y,1.530877814,40,Unable to Determine Threshold,40,0.57255756,0.564386727,0.544083393,0.499514727,0.437118727,0.35392406,0.252406727,0.160793393,0.10681606,0.093445393,0.098397727,0.103349727,0.109292393,0.119691727,0.128605393,0.13999506,0.14989906,0.14989906,0.150394393,0.150394393,0.164755393,0.176640393,0.191001393,0.198429393,0.20734306,0.212790393,0.22120906,0.237550727,0.24844506,0.256368393,0.256368393,0.263301393,0.273700727,0.281128727,0.28211906,0.291032727,0.304898727,0.311336393,0.31034606,0.30217506,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
714,14,2,3,93,13,O NegC- rep 3,,Y,1.530877814,40,0.212973233,34.2407837,0.4355684,0.424426233,0.408084233,0.370448567,0.319442233,0.242685233,0.171375567,0.1144269,0.093628233,0.083724233,0.084219567,0.078277233,0.0822389,0.0871909,0.0970949,0.103037233,0.1114559,0.109970233,0.110960567,0.110960567,0.1188839,0.124331233,0.131759233,0.134730567,0.141168233,0.1451299,0.151567567,0.162462233,0.172861567,0.1832609,0.186232233,0.191679567,0.199107567,0.2095069,0.212973233,0.225353567,0.2362479,0.2456569,0.2481329,0.2454094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,14,2,3,91,14,Positive Control,,Y,1.530877814,29.53369859,4.66515907,31.8213153,0.194835914,0.204583575,0.208388902,0.183471896,0.138746557,0.079165218,0.004232546,-0.091498793,-0.167422132,-0.209671138,-0.209332477,-0.205527482,-0.190828155,-0.168700494,-0.1416205,-0.118502172,-0.089441511,-0.072761183,-0.057566522,-0.044847861,-0.021729867,0.007825794,0.038867122,0.075355783,0.123729443,0.201320438,0.328927099,0.554584426,0.953068754,1.663037748,2.850880743,4.66515907,7.137071398,10.16163373,13.54720139,17.15511671,20.82196171,24.4288867,27.91349536,29.62774219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
716,15,2,3,90,1,NTC,,Y,1.559996015,40,0.29651595,32.22863433,0.49773245,0.483659617,0.46193295,0.39872895,0.315279617,0.205166283,0.13307395,0.089621283,0.08616495,0.09060895,0.11134795,0.118754617,0.124186283,0.120729617,0.136530617,0.139987283,0.148381617,0.14294995,0.14936895,0.154306617,0.165663617,0.17603295,0.18541495,0.199734617,0.21306695,0.22689295,0.240225283,0.24960695,0.263432617,0.278739617,0.286146283,0.29404695,0.29651595,0.313798617,0.328118283,0.34490695,0.358732617,0.37157095,0.385890617,0.39329745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
717,15,2,3,87,2,O6.2 N23 rep 1,,,1.559996015,40,0.102434543,9.904486505,0.63275671,0.621399877,0.60708021,0.55720821,0.494497877,0.404135877,0.298466543,0.18785921,0.111816877,0.09305321,0.105397877,0.104903877,0.102928543,0.102434543,0.116260543,0.117741877,0.121198543,0.117741877,0.12613621,0.133542877,0.14687521,0.16317021,0.179464877,0.195265877,0.20563521,0.214523543,0.229336877,0.241681543,0.25797621,0.26686421,0.27130821,0.27130821,0.270814543,0.276739877,0.28710921,0.294515877,0.305378877,0.306366543,0.31426721,0.31352671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
718,15,2,3,87,3,O6.2 N23 rep 2,,,1.559996015,40,0.117021427,11.38744208,0.62635726,0.615247093,0.607840427,0.564881427,0.515997093,0.44884276,0.370825093,0.256761427,0.152573427,0.09578876,0.105664427,0.11208376,0.117515093,0.117021427,0.137760093,0.142698093,0.14566076,0.144673093,0.153561093,0.16541176,0.173806093,0.183188093,0.19355776,0.208865093,0.22071576,0.23404776,0.246886093,0.258243093,0.26811876,0.27700676,0.280957093,0.286882427,0.287870093,0.29774576,0.305152427,0.31552176,0.325891093,0.33132276,0.34267976,0.34712376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
719,15,2,3,87,4,O6.2 N23 rep 3,,,1.559996015,40,0.117174553,11.42084435,0.59638972,0.585279553,0.576885553,0.53442022,0.47368522,0.392704887,0.290985887,0.188772887,0.111742887,0.089028887,0.108286553,0.11371822,0.118655887,0.117174553,0.134456887,0.136925887,0.139888553,0.134950553,0.14235722,0.152232887,0.164083887,0.17889722,0.189266553,0.201610887,0.209017887,0.220374887,0.230744553,0.241607553,0.253951887,0.266789887,0.271233887,0.274690553,0.277159553,0.290985553,0.303823887,0.31468722,0.327525553,0.333450887,0.342338887,0.34159822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
720,15,2,3,87,5,O6.2 N23 rep 4,,,1.559996015,40,0.10770908,13.51798737,0.63136508,0.619267413,0.600009747,0.55606308,0.505203413,0.432617413,0.336329747,0.216340747,0.130916413,0.092401413,0.102770747,0.103264747,0.106721413,0.10770908,0.127460413,0.13289208,0.141286413,0.140298747,0.155605747,0.17288808,0.193626747,0.212884413,0.23411708,0.255843747,0.27559508,0.294852413,0.312134747,0.32447908,0.337317413,0.348674413,0.355093747,0.355587747,0.35657508,0.36793208,0.377313747,0.387189413,0.393114747,0.397558747,0.402002747,0.40323708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
721,15,2,3,87,6,O6.2 N23 rep 5,,,1.559996015,40,0.23550969,32.44747343,0.45203269,0.453267023,0.457217357,0.433516023,0.39845769,0.342166357,0.27106169,0.18020569,0.11502669,0.084412023,0.090831357,0.09181869,0.09626269,0.098731357,0.108607023,0.10761969,0.11255769,0.111570357,0.11749569,0.121446023,0.131321357,0.145641023,0.154529023,0.167367357,0.17329269,0.184156023,0.193538023,0.202920023,0.21921469,0.22859669,0.234522023,0.23550969,0.23550969,0.247360357,0.26217369,0.27353069,0.286369023,0.292294357,0.30266369,0.30389819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
722,15,2,3,87,7,O6.2 N23 rep 6,,,1.559996015,40,0.2900667,29.42650692,0.3791947,0.368578367,0.3606777,0.3241377,0.286610367,0.223900033,0.158721033,0.1029237,0.077741033,0.083172367,0.094529367,0.0955167,0.101936033,0.110824033,0.126131367,0.128106367,0.130081367,0.134525367,0.1453887,0.1542767,0.164646367,0.174522033,0.187360367,0.196742033,0.2066177,0.215012033,0.228344033,0.236244367,0.248095367,0.255008367,0.262909033,0.269328033,0.2722907,0.2831537,0.2900667,0.311299367,0.3310507,0.349814367,0.362159033,0.3666032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
723,15,2,3,92,8,A NegC- rep 1,,Y,1.559996015,40,0.136461297,12.22461472,0.42680513,0.423842297,0.429273963,0.389771297,0.341380963,0.25398163,0.171520297,0.106340963,0.089552297,0.10239063,0.12066063,0.124610963,0.130042297,0.136461297,0.15324963,0.15571863,0.15818763,0.160162963,0.170532297,0.18139563,0.19275263,0.206084963,0.21991063,0.233736297,0.245093297,0.256450297,0.266325963,0.27620163,0.28508963,0.293483963,0.297433963,0.304346963,0.306815963,0.315704297,0.323604963,0.331505297,0.344837297,0.349281297,0.359650963,0.35940413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,15,2,3,92,9,A NegC- rep 2,,Y,1.559996015,40,0.266829747,32.42329934,0.61766158,0.601613747,0.58531908,0.534459747,0.478662413,0.389781747,0.28707508,0.17844308,0.111782413,0.09203108,0.104869413,0.108819747,0.113263747,0.115732747,0.13301508,0.13548408,0.13943408,0.131533413,0.13696508,0.14437208,0.154741747,0.16511108,0.175480413,0.19177508,0.203625747,0.219920413,0.230289747,0.23868408,0.247572413,0.25744808,0.263373413,0.265348413,0.266829747,0.27522408,0.283124413,0.29300008,0.30188808,0.306332413,0.312751747,0.31472708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,15,2,3,92,10,A NegC- rep 3,,Y,1.559996015,40,0.143977053,13.47652054,0.49011822,0.481724053,0.459010053,0.40271872,0.313344053,0.209650053,0.132620053,0.093117387,0.091636053,0.100524053,0.12225072,0.13360772,0.14052072,0.143977053,0.158790387,0.16718472,0.17854172,0.181504387,0.19236772,0.202243387,0.21755072,0.234339053,0.24865872,0.26692872,0.279767053,0.30099972,0.31926972,0.337046053,0.349390387,0.358278387,0.35975972,0.35975972,0.362722387,0.374573053,0.386424053,0.39580572,0.406175053,0.410619053,0.417532053,0.41753222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
726,15,2,3,93,11,O NegC- rep 1,,Y,1.559996015,40,0.29531619,30.6957132,0.44172219,0.440487857,0.439006523,0.39456619,0.333830857,0.239518523,0.16150119,0.099778523,0.08694019,0.089408857,0.105209857,0.11113519,0.116566857,0.118541857,0.13138019,0.13582419,0.141749857,0.138293523,0.143231523,0.15014419,0.164463857,0.182239857,0.196065857,0.211372857,0.223223523,0.238036857,0.24890019,0.255319523,0.267170523,0.280008857,0.288896857,0.29284719,0.29531619,0.309635857,0.32691819,0.34222519,0.355063523,0.365926523,0.375308523,0.37950569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
727,15,2,3,93,12,O NegC- rep 2,,Y,1.559996015,40,0.221505813,32.28246904,0.46222448,0.452595813,0.441238813,0.38939148,0.329149813,0.235331147,0.156819813,0.096084813,0.08374048,0.087197147,0.098554147,0.098060147,0.09756648,0.10003548,0.108429813,0.10892348,0.109910813,0.110404813,0.11781148,0.123736813,0.13311848,0.142994147,0.15138848,0.162251813,0.17212748,0.180521813,0.189409813,0.196322813,0.208173813,0.214099147,0.217061813,0.219036813,0.221505813,0.236319147,0.24915748,0.261502147,0.26742748,0.268415147,0.276809147,0.27853748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,15,2,3,93,13,O NegC- rep 3,,Y,1.559996015,36.95175942,2.401539213,37.88165751,0.260747367,0.246968138,0.214919242,0.154724679,0.065397116,-0.035781446,-0.106345676,-0.141851239,-0.139335801,-0.129413364,-0.112084593,-0.107100156,-0.100634385,-0.092193282,-0.076839178,-0.077286074,-0.076745636,-0.076698866,-0.067270428,-0.057841658,-0.044956554,-0.030590117,-0.017211346,-0.005807909,0.005595862,0.015024299,0.029390736,0.037831507,0.049235278,0.064095382,0.082905819,0.110604256,0.158548027,0.258832464,0.448985235,0.794185339,1.403065443,2.401539213,3.910089984,4.749565921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729,15,2,3,91,14,Positive Control,,Y,1.559996015,29.93209258,3.991590136,31.8632948,0.189653093,0.195349578,0.202280564,0.167733882,0.116892201,0.049262186,-0.030218829,-0.119575177,-0.179304858,-0.195087873,-0.169887221,-0.156537236,-0.143187251,-0.130824599,-0.105129947,-0.092273628,-0.08188631,-0.077918324,-0.061605673,-0.041836687,-0.018611035,0.004614617,0.031296935,0.06736092,0.111325572,0.179485558,0.288629543,0.476284528,0.811086513,1.411049499,2.423814484,3.991590136,6.160298121,8.869203773,11.94498942,15.21680674,18.55182773,21.84833405,25.0712667,26.66274402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
730,16,2,3,90,1,NTC,,Y,0.799633225,40,0.3530291,31.11779376,0.5123896,0.509429433,0.4852541,0.4250621,0.323426767,0.211430767,0.1236101,0.094994433,0.100914767,0.106341767,0.1137421,0.130516767,0.144824767,0.149265433,0.151732433,0.156172767,0.170480433,0.188241767,0.209950433,0.2267251,0.2425131,0.243499767,0.247446767,0.255834433,0.274089433,0.285930433,0.2962911,0.297277767,0.304678433,0.310105767,0.325893767,0.333787767,0.3372411,0.343161433,0.3530291,0.3776981,0.386085433,0.4003931,0.404833433,0.4154411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
731,16,2,3,87,2,O6.2 N23 rep 1,,,0.799633225,40,0.31865641,33.97153819,0.50145141,0.514526077,0.518473077,0.486403743,0.42571841,0.33099041,0.213073743,0.130680077,0.097130743,0.10601141,0.109465077,0.128706743,0.140547743,0.14794841,0.14794841,0.154855743,0.166696743,0.17705741,0.18495141,0.197285743,0.212087077,0.216034077,0.221954743,0.224915077,0.240703077,0.247610077,0.255010743,0.261918077,0.270799077,0.28066641,0.289053743,0.298921077,0.303855077,0.312735743,0.31865641,0.341844743,0.351219077,0.367007077,0.37391441,0.38526191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,16,2,3,87,3,O6.2 N23 rep 2,,,0.799633225,40,0.103983723,17.5063501,0.52458589,0.544074057,0.551968057,0.529273057,0.465627723,0.381753723,0.25791639,0.162695057,0.10250339,0.09312939,0.092142723,0.100530057,0.109410723,0.105957057,0.102997057,0.094609723,0.10201039,0.103983723,0.11533139,0.126679057,0.139506723,0.14296039,0.140986723,0.14690739,0.160721723,0.173056057,0.18785739,0.194764723,0.208086057,0.219927057,0.241142057,0.25594339,0.27173139,0.28455939,0.303800723,0.330936057,0.34623039,0.362512057,0.368432723,0.37953389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733,16,2,3,87,4,O6.2 N23 rep 3,,,0.799633225,40,0.423690807,34.08228491,0.67703864,0.68468614,0.675805473,0.62794814,0.52433914,0.395074807,0.237194807,0.14148014,0.093129473,0.097076473,0.099543473,0.114344473,0.12026514,0.12421214,0.119278473,0.124705473,0.134079473,0.153814473,0.172069473,0.19673814,0.221900473,0.238181807,0.255943473,0.27025114,0.298373473,0.316134807,0.333896473,0.34672414,0.36349914,0.377313473,0.38718114,0.399515473,0.405929473,0.41727714,0.423690807,0.44638614,0.452799807,0.46365414,0.468094473,0.47870214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
734,16,2,3,87,5,O6.2 N23 rep 4,,,0.799633225,35.82842097,2.276113069,37.78984658,0.166902719,0.166636656,0.161930427,0.131568531,0.067657302,-0.014508927,-0.08039349,-0.101381053,-0.100166615,-0.094018511,-0.090337074,-0.07876197,-0.070640532,-0.068933095,-0.067718658,-0.068477887,-0.060356116,-0.053714679,-0.039179241,-0.025137137,-0.014055367,-0.014814596,-0.020507492,-0.016826388,-0.006731284,0.002870154,0.014445258,0.019606695,0.030195133,0.038810237,0.057292674,0.087616111,0.141128215,0.242990986,0.431194423,0.778757861,1.355740965,2.276113069,3.60401284,4.348249777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
735,16,2,3,87,6,O6.2 N23 rep 5,,,0.799633225,40,0.113629453,10.48469349,0.53398462,0.537438453,0.535958453,0.49846212,0.43679012,0.33811512,0.217731453,0.132870787,0.096854453,0.107215453,0.113629453,0.13287112,0.14372512,0.153592787,0.152605787,0.160499787,0.17036712,0.19256912,0.21329112,0.233519453,0.246840453,0.24782712,0.252760787,0.25424112,0.267068787,0.275456453,0.28433712,0.29223112,0.299631453,0.309005453,0.313445787,0.31887312,0.32380712,0.33170112,0.34502212,0.362783453,0.374624453,0.38449212,0.389919453,0.39707362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,16,2,3,87,7,O6.2 N23 rep 6,,,0.799633225,40,0.169982453,15.38808315,0.51953862,0.52471912,0.53261312,0.498570453,0.44281912,0.34414412,0.22326712,0.133472787,0.09449612,0.101403453,0.113244453,0.131992787,0.14580712,0.150247453,0.162088453,0.169982453,0.191197787,0.198598453,0.212906453,0.222280453,0.23609512,0.242015453,0.247442453,0.25237612,0.26273712,0.27309812,0.285925787,0.29283312,0.301713787,0.309114453,0.32046212,0.328849453,0.335263453,0.34019712,0.34513112,0.360425453,0.37325312,0.387067453,0.393481453,0.39964862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
737,16,2,3,92,8,A NegC- rep 1,,Y,0.799633225,40,0.094915533,10.54260752,0.6238132,0.608518533,0.577435867,0.510336867,0.419555867,0.295718867,0.175828867,0.1077432,0.091461867,0.0944222,0.094915533,0.107249867,0.115143867,0.118597533,0.114650533,0.120570867,0.1329052,0.155106867,0.1738552,0.1935902,0.215298867,0.229606867,0.246381533,0.253288867,0.269076867,0.278944533,0.292758867,0.297692533,0.307066533,0.3129872,0.325321533,0.333215533,0.341109533,0.347029867,0.3554172,0.3702182,0.380085867,0.389953533,0.396860867,0.4032747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
738,16,2,3,92,9,A NegC- rep 2,,Y,0.799633225,40,0.450075797,30.677774,0.52334263,0.512734797,0.484118797,0.428860797,0.335119797,0.22213713,0.12740913,0.095339797,0.100766797,0.112607797,0.129382463,0.15898513,0.18661413,0.201415463,0.21572313,0.226083797,0.247298797,0.268020463,0.29367613,0.31094413,0.32771913,0.33166613,0.343013797,0.347947463,0.362748797,0.36965613,0.38297713,0.39087113,0.403205463,0.41060613,0.422940463,0.43280813,0.440208797,0.446622463,0.450075797,0.466850463,0.479184797,0.495466463,0.503360463,0.50928113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,16,2,3,92,10,A NegC- rep 3,,Y,0.799633225,40,0.094136373,9.461134917,0.44048554,0.441472373,0.420257373,0.37536004,0.289019373,0.20070504,0.122751707,0.09314904,0.087228707,0.091669373,0.094136373,0.109924373,0.121271707,0.130152373,0.131632373,0.135579373,0.14446004,0.157287707,0.16814204,0.17998304,0.192810707,0.19182404,0.19577104,0.201198373,0.216986373,0.221426707,0.226853707,0.22882704,0.235734373,0.24165504,0.25596304,0.26780404,0.272737707,0.282111707,0.29296604,0.31418104,0.32059504,0.33391604,0.342303707,0.35315804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
